longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,bedrooms_per_room,population_per_household,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
0.4923825177136655,-0.6685606103563947,0.4251956618149709,-0.10921483162524129,-0.03388244436248628,0.12576993730784647,0.04521926712183151,0.5026139827532857,-0.3034694833819205,0.09124363516894547,-0.005304492290770327,1.0,0.0,0.0,0.0,0.0
1.3865922834285251,-0.9913075223629709,-2.0401232988518934,-0.8382808424099106,-0.9494505325991754,-1.0287354660892705,-1.0461211920913476,-0.025085285085540972,0.9727166671376494,-0.6685336131823764,-0.04152839421657429,0.0,1.0,0.0,0.0,0.0
0.6922059290465972,-0.8369503035772173,1.2999862607612775,-0.6806828657361239,-0.5671521553301323,-0.5796615475318515,-0.5590106944425384,-0.31292602181059936,-0.526188915650575,0.8040207078804514,-0.03479566060723299,0.0,0.0,0.0,0.0,1.0
1.196760042662238,-1.3280869088046197,-1.483438372249698,0.5604596567927488,0.23396992187697063,0.1661059180165967,0.2980908369395193,0.8764447115913558,0.31927120855184643,-0.8359347055896215,-0.03979474921916956,0.0,0.0,0.0,0.0,1.0
0.8570602433962626,-0.9024351842742043,0.5842484979870267,-1.1371090533729662,-1.2002577482597578,-1.086102194208382,-1.2244621939627693,-0.26294893237739564,-0.10654081383905191,0.12298399440585518,0.21797730963258186,1.0,0.0,0.0,0.0,0.0
0.7471573671631523,-0.7808204058369442,0.7433013341590824,-0.7466214850566103,-0.8398745645921248,-0.5653198655020737,-0.8092204582621452,0.17015084474858122,-0.04761179769990883,-0.4848874535245866,0.0855985104542969,1.0,0.0,0.0,0.0,0.0
1.1068395075624236,-0.7667879314018751,-0.7677006094754472,0.9210176390345577,0.8768156008516672,1.2094632856829353,0.907644410500051,-0.2696685410406835,0.015051079128148074,-0.3146805195582633,0.01794011026897298,0.0,1.0,0.0,0.0,0.0
-1.101209187666441,1.0901761855055334,-1.9605968807658654,6.738580932274639,4.897036115954789,5.587261725272624,4.956251333581137,0.8841617621656007,0.6814179108752765,-1.1101273521102586,0.012750001061613793,0.0,1.0,0.0,0.0,0.0
-0.846434338216954,1.1650160491592343,0.9023541703311382,-0.10313538445384891,-0.06310270249769977,-0.1996069737427385,-0.029311300824434373,-0.891809808764314,-0.19069378877306492,-0.016917854449049016,-0.05468580266822649,0.0,1.0,0.0,0.0,0.0
0.45241783544708053,-0.6358181700079012,-0.6086477733033914,0.6717603050074706,0.15361421200513356,0.6393814249992658,0.3646359868915424,0.9549276409008508,0.3682784612705337,-1.147891935950026,0.023124408756547588,1.0,0.0,0.0,0.0,0.0
-1.1261871140830555,0.809526696804161,1.1409334245892218,-0.5431938297061734,-0.6109825425329526,-0.5554599591066014,-0.6362030683868851,-0.34017193506252436,0.08515213199927249,-0.32373070736326987,0.00037170329127353814,1.0,0.0,0.0,0.0,0.0
-1.4758780839156824,1.0667887281137538,1.2999862607612775,-0.5109259947195524,-0.513581682082241,-0.7275601434639356,-0.44987664852122045,-0.00046421896771274817,-0.29704655656939455,-0.019405347718633597,-0.10728244548031317,0.0,0.0,0.0,1.0,0.0
0.8320823169796479,-0.8930802013174938,-0.21101568287325204,-0.09799123684728615,-0.0557976379638964,1.2973060881153247,0.03191023713142689,0.4661811045320213,-0.26793285681385126,-0.012062271283739247,0.21892610931446027,1.0,0.0,0.0,0.0,0.0
-0.10708771628512247,0.5195222251460783,0.3456692437289431,0.2518108003989824,0.9717814397911111,1.8915895372242444,0.9289388584846984,-1.4451800815746074,-0.6524691032853424,1.4466166890007195,0.0928922324346458,0.0,1.0,0.0,0.0,0.0
0.8370779022629665,-0.9351776246226978,-0.051962846701196296,-0.07320579837930188,-0.06797274552023534,-0.3035841684586279,-0.08520922678413378,0.032346370208497614,-0.05252690211333412,-0.12743484923959153,-0.06661830676960125,1.0,0.0,0.0,0.0,0.0
-0.7165491208505549,0.9451739496764903,0.5842484979870267,0.4940533876898475,0.19013953467415043,-0.048122957303209965,0.22356026899325346,0.3276416727943909,0.3414665978257897,-0.809992124982997,-0.06434046673982423,0.0,1.0,0.0,0.0,0.0
-1.4009443046658312,2.325033935791569,-1.1653326999055866,1.005662249651636,1.4563507205334014,0.61069806093971,1.5305070140509873,-1.1303559163110337,-0.3783022621140033,0.42913635770291725,-0.09811245418933467,0.0,1.0,0.0,0.0,0.0
-1.2960370137160468,0.9779163900249838,1.8566711873634727,-0.49923475015918245,-0.5988074349766136,-0.7168038819416023,-0.5457016644521338,-0.08398685477467385,-0.044058332559406,-0.4732080754019977,-0.08400740155670548,0.0,0.0,0.0,1.0,0.0
1.1517997751123343,-0.5843657637459833,-1.8015440445938096,2.0415065177004124,1.4271304623981877,2.0081157037161894,1.5837431340126058,0.18191015990933512,0.36715241455446995,-0.9186329372030553,0.022027685593943205,0.0,1.0,0.0,0.0,0.0
1.256707066062119,-1.4356692128068107,-0.2905421009592799,-0.6334502377122293,-0.6158525855554882,-0.38425612987612834,-0.5270690224655672,-0.44490333571298785,-0.45933355662045866,0.16680434507042113,0.01881070037316423,0.0,0.0,0.0,0.0,1.0
0.8370779022629665,-0.7340454910533816,0.5842484979870267,-0.7545715313576619,-0.9031851238850874,-0.8548425714782141,-0.9263399221777059,1.0373478409114913,0.5098014693788813,-0.8815179274395681,0.0026801020474979892,1.0,0.0,0.0,0.0,0.0
-0.4517831008344236,-0.2756513261744761,-0.3700685190453078,-0.1442885653063511,-0.16293858445967915,0.1159100309123742,-0.09053283878029564,-0.5541494734340978,-0.16946045180428573,-0.186083780889894,0.021503190689475486,1.0,0.0,0.0,0.0,0.0
-0.7964784853837247,1.4363105549038926,-1.0858062818195586,0.215801767153043,0.05377833004315417,-0.34033472865993364,0.1729859550297159,-0.7126902403335463,0.01804955880172829,-0.5650188455666746,-0.10755217968075345,0.0,1.0,0.0,0.0,0.0
1.2017556279455637,-1.3608293491531132,1.8566711873634727,-1.0356290505889552,-0.954320575621711,-0.9919849058879647,-0.9423107581661915,-1.0819012382156064,-0.9906732896637286,2.410067856149731,-0.07835125185441821,0.0,0.0,0.0,0.0,1.0
-0.5466992212175636,1.0901761855055334,-1.562964790335726,2.257560717176049,2.2891280773869855,0.7290169376853773,1.152530562323496,-0.6420818524263416,0.9841974695055808,-0.2606991029727592,-0.060028099232195486,0.0,1.0,0.0,0.0,0.0
-1.3659752076825722,1.071466219592109,0.5842484979870267,-0.5127965938492116,-0.6791631448484506,-0.6486808923001575,-0.6228940383964805,-0.1926555261262825,0.13856374514623124,-0.7900716156685963,-0.03885212095061867,0.0,0.0,0.0,1.0,0.0
0.7471573671631523,-0.8743702354040661,-0.21101568287325204,-0.07554404729137587,0.06595343759949311,-0.40218323241335063,0.12507344706425924,-0.8827278376803389,-0.35093542822033646,0.27126787272802805,-0.1132155649005675,1.0,0.0,0.0,0.0,0.0
1.2467158954954745,-1.3561518576747547,0.3456692437289431,0.2981081288580474,0.3362408253502178,0.32655348572473636,0.449813778830132,-0.19323299249578385,-0.20887866746578937,-0.11262582877928963,-0.03606469644074297,0.0,0.0,0.0,0.0,1.0
-0.5367080506509192,-0.10726163295365336,-1.0858062818195586,1.9185146249253209,1.40278024728551,1.541114682621548,1.4160493561335075,0.16358872691333906,0.4193055203628933,-0.834806087904353,-0.003965195863744334,1.0,0.0,0.0,0.0,0.0
0.7171838554632118,-0.8135628461854377,-0.21101568287325204,-0.2233213785344519,-0.1556335199258758,-0.24173566470521093,-0.18103424271504706,-0.14630072573813258,-0.16863344412943196,0.11746976421444774,-0.03589429578018287,1.0,0.0,0.0,0.0,0.0
-1.5208383514655932,1.2211459468995074,-0.3700685190453078,-0.10968248140765609,-0.4307909506991361,-0.20857052501134968,-0.359375244586469,0.4081719828684818,0.4427445445400279,-1.1025456641901592,0.01575697977277687,1.0,0.0,0.0,0.0,0.0
-0.9413504586000941,1.375503165685261,0.9023541703311382,-0.5745263651279648,-0.33582511175969226,-0.6549553781881853,-0.3833314985691973,-1.102112561148152,-0.5710628756667532,1.2595072032792094,-0.09880706493498706,0.0,1.0,0.0,0.0,0.0
-0.6965667797172589,0.9592064241115594,-1.1653326999055866,1.352190738421001,0.9109059020094163,1.254281042025991,1.259002802246733,-0.008443754255367161,0.09347853885580114,-0.8409593849222885,-0.016425747460824595,0.0,1.0,0.0,0.0,0.0
0.7421617818798265,-0.8416277950555726,-0.13148926478722417,-0.4809964086450053,-0.5841973059090069,-0.32151127099585025,-0.4711710965058678,0.4807752545975997,-0.1758129045067571,-0.48692202882713026,0.018918062099482696,1.0,0.0,0.0,0.0,0.0
0.5473339558302206,-0.621785695572832,0.18661640755688733,-0.7162242491996484,-0.6791631448484506,-0.4729952874353788,-0.6894391883485036,-0.4598124674346578,-0.32790886762639426,0.38132990449465065,0.05623302090899783,1.0,0.0,0.0,0.0,0.0
0.44742225016375475,-0.6124307126161215,1.2999862607612775,-1.1698445381420022,-1.2416531139513103,-1.2124882670957993,-1.2510802539435786,-0.46920942017472445,-0.3671765459221284,-0.10965123491661727,-0.05308723902456781,1.0,0.0,0.0,0.0,0.0
-0.10708771628512247,0.5475871740162165,0.3456692437289431,-0.5431938297061734,-0.6669880372921118,-0.8297446279261028,-0.6468502923792089,0.19639931608954941,0.11929872008455478,-0.5994286119532904,-0.09940782334475622,0.0,1.0,0.0,0.0,0.0
0.8120999758463519,-0.7387229825317368,0.2661428256429152,-0.17328285181606856,-0.29199472455687203,-0.0445375367957655,-0.2289467506805037,0.39651766159309154,0.014899881980292233,-0.5007285917816026,0.020446688583731335,1.0,0.0,0.0,0.0,0.0
0.577307467530161,-0.6545281359213255,-0.926753445647503,-0.2682157576462724,0.03186313644174405,0.7379804889539885,0.11708802907001647,-0.7091729451738567,-0.6329317566396302,0.9557574864256957,0.09060028937438624,1.0,0.0,0.0,0.0,0.0
0.6072809792301015,-0.7808204058369442,-0.7677006094754472,0.9486089761970308,1.8167339042010342,1.3421238444583805,1.6609355079569526,-0.6265952543351703,-0.4944951247702042,1.0954590045063322,-0.04267162006535017,1.0,0.0,0.0,0.0,0.0
0.2675811799641191,-0.14935905625885737,-0.6881741913894193,-1.209127119864845,-1.2757434151090592,-1.242067986282216,-1.3016545679071163,-1.4047574357095163,-0.31222265167593577,1.4785107065430574,0.09957558894483581,0.0,1.0,0.0,0.0,0.0
0.7771308788630927,-0.6966255592265329,1.2204598426752498,-0.1662681050798466,-0.26520948793292637,-0.3941160362716006,-0.33275718460565973,-0.1448308113430383,0.2502970753790055,-0.4371062557842676,-0.03988619732209616,0.0,1.0,0.0,0.0,0.0
1.1817732868122748,-1.1409872496703692,-0.5291213552173636,0.3341171621039868,-0.04118750889628965,-0.11803865719837699,-0.08254742078605286,0.6111251632768484,0.6588019321185181,-1.0095001040523144,-0.028703997867645336,1.0,0.0,0.0,0.0,0.0
0.5922942233801313,-0.8275953206205068,-0.7677006094754472,0.31821706950188366,0.1195239108473845,-0.08128809699707125,0.19161859701628234,1.9135743112156949,0.1395744389698004,-0.6315786696974097,-0.06567346947024594,1.0,0.0,0.0,0.0,0.0
-0.10708771628512247,0.31371260009840674,-0.2905421009592799,1.1043363537411583,1.203108483361551,0.8912572156472393,1.2350465482640047,-0.8305983735971759,-0.09731199244486954,-0.11229384953803376,-0.050455680560189016,0.0,1.0,0.0,0.0,0.0
0.7021970996132416,-0.7434004740100955,0.5047220799009988,-0.6390620351012068,-0.5866323274202747,1.4075577687192418,-0.5190836044713245,-0.3795971390166587,-0.4906789957127606,0.37133570053243753,0.5873545238017586,1.0,0.0,0.0,0.0,0.0
-1.251076746166136,1.0480787622003294,-0.21101568287325204,0.15173374696221573,-2.768298954001455e-16,-0.5330510809350735,0.34334153890689506,-0.4949854190315554,-0.2805688008110514,4.860781325825788e-16,-0.15353117250646936,0.0,0.0,0.0,1.0,0.0
0.677219173196627,-0.776142914358589,0.5842484979870267,-0.5184083912381892,-0.19946390712869602,0.06840320918873508,-0.1304599287515095,-0.9299750860940817,-0.7891439481696805,1.5119619313286026,0.020960512612050192,1.0,0.0,0.0,0.0,0.0
-0.5716771476341783,1.3708256742069056,-1.6424912084217538,-0.8092865559001932,-0.8520496721484638,-0.8898004214257975,-0.886412832206492,-0.6260702849083509,-0.0005290060262078835,-0.09585932073171545,-0.042540617912136786,0.0,1.0,0.0,0.0,0.0
-1.04126216426656,1.071466219592109,-0.7677006094754472,-0.26540985895178365,-0.4307909506991361,-0.31882220561526686,-0.3913169165634401,0.4549992557407692,0.16504052388339568,-0.6771069996698951,-0.004874559531822112,0.0,1.0,0.0,0.0,0.0
0.577307467530161,-0.7621104399235199,0.02756357138483158,-0.29300119611425673,-0.11180313272305557,-0.41204313880882293,-0.12779812275342858,-0.1127551793643752,-0.3809791764476469,0.5624625768317806,-0.08273009180207812,1.0,0.0,0.0,0.0,0.0
0.8970249256628475,-0.9164676587092735,-0.7677006094754472,-0.05730570577719876,-0.4965365315033664,-0.3519873453091282,-0.45253845451930136,1.1754672971076667,0.8442486315299016,-1.409304392238435,0.0038157604010805196,1.0,0.0,0.0,0.0,0.0
0.577307467530161,-0.6171082040944768,0.10708998947085946,0.18914572955539954,0.1682243410727403,0.4932755393209039,0.24751652297598176,0.24411903698742998,-0.1186611549494057,-0.2335381580614457,0.02093438596654244,1.0,0.0,0.0,0.0,0.0
1.2417203102121486,-1.3935717895016067,1.3795126788473056,-0.8317337454561035,-0.9445804895766399,-0.893385841933242,-0.8943982502007348,-0.26294893237739564,-0.07588016720498245,-0.6777835130259852,-0.04049730920991436,0.0,0.0,0.0,0.0,1.0
-1.3509884518326019,1.05743374515704,1.8566711873634727,-0.14241796617669192,-0.5038415960371698,-0.5742834167706848,-0.4924655444905152,1.732144877306922,0.7616282594624473,-1.24991515241881,-0.0517653498576962,0.0,0.0,0.0,1.0,0.0
0.9619675343460471,-0.7387229825317368,0.9818805884171661,-0.6788122666064647,-0.48923146696956304,0.05316517203209611,-0.43390581253273486,-0.8535395375491821,-0.7406974326779779,1.2671136602279784,0.11495338830733678,0.0,1.0,0.0,0.0,0.0
-1.2011208933329067,0.8001717138474506,0.5842484979870267,-0.733527291148996,-0.8325695000583214,-0.7831341613293248,-0.8251912942506308,0.3604522619706012,0.0750330898888776,-0.5211955500906247,-0.01525171663508489,1.0,0.0,0.0,0.0,0.0
1.1517997751123343,-1.3187319258479058,1.061407006503194,0.09234222459553645,-0.11423815423432336,-0.21932678653368307,0.007953983148698569,0.3319989190369917,0.0764254700832677,-0.6974148607446745,-0.0644370408945444,0.0,0.0,0.0,0.0,1.0
0.19264740071427505,-0.687270576269819,0.5047220799009988,0.7732403077914817,0.5651328474093901,1.680946082411882,0.5616096307495309,0.20075656233215025,0.22941422726125277,-0.5866708419550273,0.13444595181583097,0.0,0.0,0.0,0.0,1.0
1.2317291396455041,-1.3374418917613302,-1.0062798637335308,-0.18824764485334208,-0.0557976379638964,-0.43893379261465637,0.07982274509688353,-0.1171124256069758,-0.4701616978007744,0.3109900149314049,-0.11496105534970952,0.0,0.0,0.0,0.0,1.0
-1.2660635020161064,1.1088861514189576,0.8228277522451103,-0.6124059975035634,-0.5574120692850612,-0.7571398626503525,-0.70807183033507,-0.3699901985058643,0.09326664005351293,0.35343133028897616,-0.052422900886943395,0.0,0.0,0.0,1.0,0.0
0.7021970996132416,-0.8088853547070824,1.061407006503194,-0.8261219480671259,-0.895880059351284,-0.6020704257033794,-0.8038968462659833,-0.03983692597916527,-0.40230340239314394,-0.31136575156517016,0.06382924654394526,1.0,0.0,0.0,0.0,0.0
0.7071926848965674,-0.43468603643858494,-0.13148926478722417,1.5827420811514963,1.1276228165122497,1.129687679392296,1.0247638744156118,0.15539920385495692,0.5246755942734904,-0.8184308581070544,-0.0049998347234884175,0.0,1.0,0.0,0.0,0.0
-1.3409972812659574,1.0434012707219709,1.8566711873634727,-0.7180948483293077,-0.3991356710526548,1.718592997740049,-0.3913169165634401,-1.29913358703346,-0.8939640696786282,2.249232861800258,0.5557280083251872,0.0,0.0,0.0,1.0,0.0
1.156795360395653,-1.2438920621942084,-1.3243855360776422,0.5974039896035178,1.0764873647756261,0.2422961037997915,1.051381934396421,0.1307781377371287,-0.40902195302641886,0.6591830361615331,-0.10374665279019948,0.0,0.0,0.0,0.0,1.0
0.8220911464129963,-0.7480779654884507,-0.4495949371313357,1.7482901041263346,1.541576473427774,2.832762420428416,1.6289938359799816,0.5555833979193593,0.1131069667102365,-0.5123170213811021,0.08920366405940207,1.0,0.0,0.0,0.0,0.0
-1.3060281842826913,0.9966263559384114,1.8566711873634727,-0.13727381857012913,-0.21894407921883835,-0.24711379546637763,-0.21297591469201815,-0.19134310255923412,0.05541622264177134,-0.38184307207897056,-0.030477338855985383,0.0,0.0,0.0,1.0,0.0
-1.2410855755994916,0.9311414752414245,-1.3243855360776422,1.9119675279715136,2.043190904748939,1.7643071092099658,2.108118915634548,-0.007026336802954914,-0.08961667824917338,-0.14245415078943466,-0.04040538346207468,0.0,0.0,0.0,1.0,0.0
0.637254490930042,-0.8930802013174938,0.9023541703311382,-0.018958423619185365,0.1730943840952759,-0.10369697516859913,0.2421929109798199,-0.16089487580371098,-0.4017624069486989,0.38228730924403065,-0.07585861500974651,0.0,0.0,0.0,0.0,1.0
0.6472456614966865,-0.7434004740100955,1.2204598426752498,-0.7737451724366686,-0.36748039140617356,0.3453769433888198,-0.324771766611417,-1.257713499257412,-1.0947519240915933,3.219230075876937,0.14820389498493275,1.0,0.0,0.0,0.0,0.0
